"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_kg","reps","distance_km","duration_seconds","rpe"
"Pierna Martes y Viernes","7 may 2024, 19:26","7 may 2024, 21:15","","Curls de Piernas de Pie",,"",3,"normal",25,7,,,7
"Pierna Martes y Viernes","7 may 2024, 19:26","7 may 2024, 21:15","","Extensión de Pierna",,"",0,"normal",65,12,,,7
"Pierna Martes y Viernes","7 may 2024, 19:26","7 may 2024, 21:15","","Extensión de Pierna",,"",1,"normal",65,11,,,7
"Pierna Martes y Viernes","7 may 2024, 19:26","7 may 2024, 21:15","","Extensión de Pierna",,"",2,"normal",60,12,,,7
"Pierna Martes y Viernes","7 may 2024, 19:26","7 may 2024, 21:15","","Extensión de Pierna",,"",3,"normal",60,10,,,7
"Pierna Martes y Viernes","7 may 2024, 19:26","7 may 2024, 21:15","","Empuje de Caderas (Barra)",,"",0,"normal",110,8,,,7
"Pierna Martes y Viernes","7 may 2024, 19:26","7 may 2024, 21:15","","Empuje de Caderas (Barra)",,"",1,"normal",110,7,,,7
"Pierna Martes y Viernes","7 may 2024, 19:26","7 may 2024, 21:15","","Empuje de Caderas (Barra)",,"",2,"normal",90,8,,,7
"Pierna Martes y Viernes","7 may 2024, 19:26","7 may 2024, 21:15","","Peso Muerto (Barra)",,"",0,"normal",95,6,,,7
"Pierna Martes y Viernes","7 may 2024, 19:26","7 may 2024, 21:15","","Peso Muerto (Barra)",,"",1,"normal",95,6,,,7
"Pierna Martes y Viernes","7 may 2024, 19:26","7 may 2024, 21:15","","Elevación de Gemelos a Una Pierna (Macuerna)",,"",0,"normal",30,13,,,7
"Pierna Martes y Viernes","7 may 2024, 19:26","7 may 2024, 21:15","","Elevación de Gemelos a Una Pierna (Macuerna)",,"",1,"normal",40,8,,,7
"Pierna Martes y Viernes","7 may 2024, 19:26","7 may 2024, 21:15","","Elevación de Gemelos a Una Pierna (Macuerna)",,"",2,"normal",30,10,,,7
"Pierna Martes y Viernes","7 may 2024, 19:26","7 may 2024, 21:15","","Elevación de Gemelos a Una Pierna (Macuerna)",,"",3,"normal",25,10,,,8
"Pierna Martes y Viernes","7 may 2024, 19:26","7 may 2024, 21:15","","Elevación de Gemelos a Una Pierna",,"",0,"dropset",,16,,,
"Pierna Martes y Viernes","7 may 2024, 19:26","7 may 2024, 21:15","","Elevación de Gemelos a Una Pierna",,"",1,"dropset",,11,,,
"Push pull combined","6 may 2024, 18:29","6 may 2024, 20:10","","Dominada",,"",0,"normal",,8,,,
"Push pull combined","6 may 2024, 18:29","6 may 2024, 20:10","","Dominada",,"",1,"normal",,7,,,
"Push pull combined","6 may 2024, 18:29","6 may 2024, 20:10","","Jalón al Pecho (Cable)",,"",0,"normal",60,8,,,7
"Push pull combined","6 may 2024, 18:29","6 may 2024, 20:10","","Jalón al Pecho (Cable)",,"",1,"normal",55,10,,,7
"Push pull combined","6 may 2024, 18:29","6 may 2024, 20:10","","Jalón al Pecho (Cable)",,"",2,"normal",55,7,,,7
"Push pull combined","6 may 2024, 18:29","6 may 2024, 20:10","","Jalón al Pecho - Agarre Cerrado (Cable)",,"",0,"normal",50,8,,,7
"Push pull combined","6 may 2024, 18:29","6 may 2024, 20:10","","Jalón al Pecho - Agarre Cerrado (Cable)",,"",1,"normal",45,12,,,7
"Push pull combined","6 may 2024, 18:29","6 may 2024, 20:10","","Jalón al Pecho - Agarre Cerrado (Cable)",,"",2,"normal",45,7,,,7
"Push pull combined","6 may 2024, 18:29","6 may 2024, 20:10","","Press de Banca (Barra)",,"",0,"normal",65,9,,,7.5
"Push pull combined","6 may 2024, 18:29","6 may 2024, 20:10","","Press de Banca (Barra)",,"",1,"normal",65,7,,,7
"Push pull combined","6 may 2024, 18:29","6 may 2024, 20:10","","Press de Banca (Barra)",,"",2,"normal",60,8,,,7
"Push pull combined","6 may 2024, 18:29","6 may 2024, 20:10","","Press de Banca (Barra)",,"",3,"normal",60,8,,,7
"Push pull combined","6 may 2024, 18:29","6 may 2024, 20:10","","Press de Hombros  (Mancuerna)",,"",0,"normal",17.5,11,,,7
"Push pull combined","6 may 2024, 18:29","6 may 2024, 20:10","","Press de Hombros  (Mancuerna)",,"",1,"normal",17.5,9,,,9.5
"Push pull combined","6 may 2024, 18:29","6 may 2024, 20:10","","Press de Hombros  (Mancuerna)",,"",2,"normal",17.5,7,,,8
"Push pull combined","6 may 2024, 18:29","6 may 2024, 20:10","","Press de Hombros  (Mancuerna)",,"",3,"normal",15,8,,,8
"Push pull combined","6 may 2024, 18:29","6 may 2024, 20:10","","Curl con Barra EZ",,"",0,"normal",30,9,,,7
"Push pull combined","6 may 2024, 18:29","6 may 2024, 20:10","","Curl con Barra EZ",,"",1,"normal",30,7,,,7
"Push pull combined","6 may 2024, 18:29","6 may 2024, 20:10","","Curl con Barra EZ",,"",2,"normal",25,11,,,8
"Push pull combined","6 may 2024, 18:29","6 may 2024, 20:10","","Tríceps con Polea",,"",0,"normal",30,13,,,7
"Push pull combined","6 may 2024, 18:29","6 may 2024, 20:10","","Tríceps con Polea",,"",1,"normal",30,11,,,7
"Push pull combined","6 may 2024, 18:29","6 may 2024, 20:10","","Tríceps con Polea",,"",2,"normal",30,9,,,7.5
"Push pull combined","6 may 2024, 18:29","6 may 2024, 20:10","","Tríceps con Polea",,"",3,"normal",25,9,,,7
"Push pull combined","6 may 2024, 18:29","6 may 2024, 20:10","","Tríceps con Polea",,"",4,"normal",25,8,,,8
"Push pull combined","6 may 2024, 18:29","6 may 2024, 20:10","","Elevacion Laterales (Mancuerna)",,"",0,"normal",12,8,,,7
"Push pull combined","6 may 2024, 18:29","6 may 2024, 20:10","","Elevacion Laterales (Mancuerna)",,"",1,"normal",12,8,,,7
"Push pull combined","6 may 2024, 18:29","6 may 2024, 20:10","","Elevacion Laterales (Mancuerna)",,"",2,"normal",10,9,,,7
"Push pull combined","6 may 2024, 18:29","6 may 2024, 20:10","","Elevacion Laterales (Mancuerna)",,"",3,"normal",10,8,,,7
"Push pull combined","6 may 2024, 18:29","6 may 2024, 20:10","","Elevacion Laterales (Mancuerna)",,"",4,"normal",10,9,,,7
"Pierna Martes y Viernes","3 may 2024, 13:17","3 may 2024, 15:06","","Sentadilla (Máquina)",,"",0,"normal",100,5,,,10
"Pierna Martes y Viernes","3 may 2024, 13:17","3 may 2024, 15:06","","Sentadilla (Máquina)",,"",1,"normal",92.5,6,,,10
"Pierna Martes y Viernes","3 may 2024, 13:17","3 may 2024, 15:06","","Sentadilla (Máquina)",,"",2,"normal",82.5,10,,,10
"Pierna Martes y Viernes","3 may 2024, 13:17","3 may 2024, 15:06","","Sentadilla (Máquina)",,"",3,"normal",82.5,9,,,10
"Pierna Martes y Viernes","3 may 2024, 13:17","3 may 2024, 15:06","","Curls de Piernas de Pie",,"",0,"normal",30,12,,,10
"Pierna Martes y Viernes","3 may 2024, 13:17","3 may 2024, 15:06","","Curls de Piernas de Pie",,"",1,"normal",30,8,,,9
"Pierna Martes y Viernes","3 may 2024, 13:17","3 may 2024, 15:06","","Curls de Piernas de Pie",,"",2,"normal",25,10,,,9
"Pierna Martes y Viernes","3 may 2024, 13:17","3 may 2024, 15:06","","Curls de Piernas de Pie",,"",3,"normal",25,10,,,10
"Pierna Martes y Viernes","3 may 2024, 13:17","3 may 2024, 15:06","","Extensión de Pierna",,"",0,"normal",70,12,,,9.5
"Pierna Martes y Viernes","3 may 2024, 13:17","3 may 2024, 15:06","","Extensión de Pierna",,"",1,"normal",65,13,,,9.5
"Pierna Martes y Viernes","3 may 2024, 13:17","3 may 2024, 15:06","","Extensión de Pierna",,"",2,"normal",65,10,,,10
"Pierna Martes y Viernes","3 may 2024, 13:17","3 may 2024, 15:06","","Extensión de Pierna",,"",3,"normal",55,10,,,10
"Pierna Martes y Viernes","3 may 2024, 13:17","3 may 2024, 15:06","","Empuje de Caderas (Barra)",,"",0,"normal",120,8,,,9
"Pierna Martes y Viernes","3 may 2024, 13:17","3 may 2024, 15:06","","Empuje de Caderas (Barra)",,"",1,"normal",120,8,,,10
"Pierna Martes y Viernes","3 may 2024, 13:17","3 may 2024, 15:06","","Empuje de Caderas (Barra)",,"",2,"normal",110,7,,,10
"Pierna Martes y Viernes","3 may 2024, 13:17","3 may 2024, 15:06","","Empuje de Caderas (Barra)",,"",3,"normal",100,8,,,9
"Pierna Martes y Viernes","3 may 2024, 13:17","3 may 2024, 15:06","","Peso Muerto (Barra)",,"",0,"normal",100,6,,,9
"Pierna Martes y Viernes","3 may 2024, 13:17","3 may 2024, 15:06","","Peso Muerto (Barra)",,"",1,"normal",100,5,,,9
"Pierna Martes y Viernes","3 may 2024, 13:17","3 may 2024, 15:06","","Elevación de Gemelos a Una Pierna (Macuerna)",,"",0,"normal",30,15,,,9
"Pierna Martes y Viernes","3 may 2024, 13:17","3 may 2024, 15:06","","Elevación de Gemelos a Una Pierna (Macuerna)",,"",1,"normal",30,12,,,10
"Pierna Martes y Viernes","3 may 2024, 13:17","3 may 2024, 15:06","","Elevación de Gemelos a Una Pierna (Macuerna)",,"",2,"normal",30,10,,,10
"Pierna Martes y Viernes","3 may 2024, 13:17","3 may 2024, 15:06","","Elevación de Gemelos a Una Pierna (Macuerna)",,"",3,"normal",20,10,,,10
"Pierna Martes y Viernes","3 may 2024, 13:17","3 may 2024, 15:06","","Elevación de Gemelos a Una Pierna",,"",0,"dropset",,15,,,
"Pierna Martes y Viernes","3 may 2024, 13:17","3 may 2024, 15:06","","Elevación de Gemelos a Una Pierna",,"",1,"dropset",,10,,,
"Push pull combined","2 may 2024, 19:22","2 may 2024, 20:50","","Press de Banca (Barra)",,"",0,"normal",70,6,,,10
"Push pull combined","2 may 2024, 19:22","2 may 2024, 20:50","","Press de Banca (Barra)",,"",1,"normal",65,8,,,10
"Push pull combined","2 may 2024, 19:22","2 may 2024, 20:50","","Press de Banca (Barra)",,"",2,"normal",60,10,,,10
"Push pull combined","2 may 2024, 19:22","2 may 2024, 20:50","","Press de Banca (Barra)",,"",3,"normal",60,8,,,10
"Push pull combined","2 may 2024, 19:22","2 may 2024, 20:50","","Dominada",,"",0,"normal",,8,,,
"Push pull combined","2 may 2024, 19:22","2 may 2024, 20:50","","Dominada",,"",1,"normal",,7,,,
"Push pull combined","2 may 2024, 19:22","2 may 2024, 20:50","","Jalón al Pecho (Cable)",,"",0,"normal",65,8,,,10
"Push pull combined","2 may 2024, 19:22","2 may 2024, 20:50","","Jalón al Pecho (Cable)",,"",1,"normal",60,8,,,10
"Push pull combined","2 may 2024, 19:22","2 may 2024, 20:50","","Jalón al Pecho (Cable)",,"",2,"normal",55,9,,,10
"Push pull combined","2 may 2024, 19:22","2 may 2024, 20:50","","Jalón al Pecho (Cable)",,"",3,"normal",55,7,,,10
"Push pull combined","2 may 2024, 19:22","2 may 2024, 20:50","","Jalón al Pecho (Cable)",,"",4,"normal",50,10,,,10
"Push pull combined","2 may 2024, 19:22","2 may 2024, 20:50","","Jalón al Pecho (Cable)",,"",5,"normal",50,7,,,10
"Push pull combined","2 may 2024, 19:22","2 may 2024, 20:50","","Press de Hombros  (Mancuerna)",,"",0,"normal",17.5,10,,,
"Push pull combined","2 may 2024, 19:22","2 may 2024, 20:50","","Press de Hombros  (Mancuerna)",,"",1,"normal",20,4,,,
"Push pull combined","2 may 2024, 19:22","2 may 2024, 20:50","","Press de Hombros  (Mancuerna)",,"",2,"normal",17.5,7,,,
"Push pull combined","2 may 2024, 19:22","2 may 2024, 20:50","","Curl con Barra EZ",,"",0,"normal",30,12,,,10
"Push pull combined","2 may 2024, 19:22","2 may 2024, 20:50","","Curl con Barra EZ",,"",1,"normal",30,6,,,10
"Push pull combined","2 may 2024, 19:22","2 may 2024, 20:50","","Curl con Barra EZ",,"",2,"normal",30,6,,,10
"Push pull combined","2 may 2024, 19:22","2 may 2024, 20:50","","Tríceps con Polea",,"",0,"normal",35,11,,,10
"Push pull combined","2 may 2024, 19:22","2 may 2024, 20:50","","Tríceps con Polea",,"",1,"normal",35,7,,,
"Push pull combined","2 may 2024, 19:22","2 may 2024, 20:50","","Tríceps con Polea",,"",2,"normal",30,9,,,10
"Push pull combined","2 may 2024, 19:22","2 may 2024, 20:50","","Tríceps con Polea",,"",3,"normal",30,8,,,10
"Push pull combined","2 may 2024, 19:22","2 may 2024, 20:50","","Tríceps con Polea",,"",4,"normal",25,9,,,10
"Push pull combined","2 may 2024, 19:22","2 may 2024, 20:50","","Elevacion Laterales (Mancuerna)",,"",0,"normal",10,14,,,8
"Push pull combined","2 may 2024, 19:22","2 may 2024, 20:50","","Elevacion Laterales (Mancuerna)",,"",1,"normal",10,11,,,10
"Push pull combined","2 may 2024, 19:22","2 may 2024, 20:50","","Elevacion Laterales (Mancuerna)",,"",2,"normal",10,4,,,
"Push pull combined","2 may 2024, 19:22","2 may 2024, 20:50","","Tirón a la Cara",,"",0,"normal",50,14,,,8.5
"Push pull combined","2 may 2024, 19:22","2 may 2024, 20:50","","Tirón a la Cara",,"",1,"normal",50,13,,,9
"Push pull combined","2 may 2024, 19:22","2 may 2024, 20:50","","Tirón a la Cara",,"",2,"normal",50,11,,,10
"Pierna Martes y Viernes","30 abr 2024, 19:25","30 abr 2024, 21:10","","Sentadilla (Máquina)",,"",0,"normal",100,9,,,10
"Pierna Martes y Viernes","30 abr 2024, 19:25","30 abr 2024, 21:10","","Sentadilla (Máquina)",,"",1,"normal",92.5,7,,,10
"Pierna Martes y Viernes","30 abr 2024, 19:25","30 abr 2024, 21:10","","Sentadilla (Máquina)",,"",2,"normal",82.5,9,,,10
"Pierna Martes y Viernes","30 abr 2024, 19:25","30 abr 2024, 21:10","","Sentadilla (Máquina)",,"",3,"normal",82.5,8,,,10
"Pierna Martes y Viernes","30 abr 2024, 19:25","30 abr 2024, 21:10","","Curls de Piernas de Pie",,"",0,"normal",30,12,,,10
"Pierna Martes y Viernes","30 abr 2024, 19:25","30 abr 2024, 21:10","","Curls de Piernas de Pie",,"",1,"normal",30,8,,,10
"Pierna Martes y Viernes","30 abr 2024, 19:25","30 abr 2024, 21:10","","Curls de Piernas de Pie",,"",2,"normal",25,10,,,10
"Pierna Martes y Viernes","30 abr 2024, 19:25","30 abr 2024, 21:10","","Curls de Piernas de Pie",,"",3,"normal",25,8,,,10
"Pierna Martes y Viernes","30 abr 2024, 19:25","30 abr 2024, 21:10","","Extensión de Pierna",,"",0,"normal",70,11,,,10
"Pierna Martes y Viernes","30 abr 2024, 19:25","30 abr 2024, 21:10","","Extensión de Pierna",,"",1,"normal",65,11,,,10
"Pierna Martes y Viernes","30 abr 2024, 19:25","30 abr 2024, 21:10","","Extensión de Pierna",,"",2,"normal",65,11,,,10
"Pierna Martes y Viernes","30 abr 2024, 19:25","30 abr 2024, 21:10","","Extensión de Pierna",,"",3,"normal",55,11,,,10
"Pierna Martes y Viernes","30 abr 2024, 19:25","30 abr 2024, 21:10","","Empuje de Caderas (Barra)",,"",0,"normal",120,8,,,9.5
"Pierna Martes y Viernes","30 abr 2024, 19:25","30 abr 2024, 21:10","","Empuje de Caderas (Barra)",,"",1,"normal",110,8,,,10
"Pierna Martes y Viernes","30 abr 2024, 19:25","30 abr 2024, 21:10","","Empuje de Caderas (Barra)",,"",2,"normal",100,9,,,9.5
"Pierna Martes y Viernes","30 abr 2024, 19:25","30 abr 2024, 21:10","","Empuje de Caderas (Barra)",,"",3,"normal",100,8,,,10
"Pierna Martes y Viernes","30 abr 2024, 19:25","30 abr 2024, 21:10","","Peso Muerto (Barra)",,"",0,"normal",90,7,,,9
"Pierna Martes y Viernes","30 abr 2024, 19:25","30 abr 2024, 21:10","","Peso Muerto (Barra)",,"",1,"normal",90,8,,,9
"Pierna Martes y Viernes","30 abr 2024, 19:25","30 abr 2024, 21:10","","Elevación de Gemelos a Una Pierna (Macuerna)",,"",0,"normal",30,14,,,8
"Pierna Martes y Viernes","30 abr 2024, 19:25","30 abr 2024, 21:10","","Elevación de Gemelos a Una Pierna (Macuerna)",,"",1,"normal",30,12,,,9.5
"Pierna Martes y Viernes","30 abr 2024, 19:25","30 abr 2024, 21:10","","Elevación de Gemelos a Una Pierna (Macuerna)",,"",2,"normal",30,10,,,10
"Pierna Martes y Viernes","30 abr 2024, 19:25","30 abr 2024, 21:10","","Elevación de Gemelos a Una Pierna (Macuerna)",,"",3,"normal",20,10,,,10
"Push pull combined","29 abr 2024, 19:07","29 abr 2024, 20:52","","Dominada",,"",0,"normal",,8,,,
"Push pull combined","29 abr 2024, 19:07","29 abr 2024, 20:52","","Dominada",,"",1,"normal",,7,,,
"Push pull combined","29 abr 2024, 19:07","29 abr 2024, 20:52","","Jalón al Pecho (Cable)",,"",0,"normal",65,11,,,10
"Push pull combined","29 abr 2024, 19:07","29 abr 2024, 20:52","","Jalón al Pecho (Cable)",,"",1,"normal",65,6,,,10
"Push pull combined","29 abr 2024, 19:07","29 abr 2024, 20:52","","Jalón al Pecho (Cable)",,"",2,"normal",55,10,,,10
"Push pull combined","29 abr 2024, 19:07","29 abr 2024, 20:52","","Jalón al Pecho (Cable)",,"",3,"normal",55,11,,,10
"Push pull combined","29 abr 2024, 19:07","29 abr 2024, 20:52","","Jalón al Pecho (Cable)",,"",4,"normal",55,7,,,10
"Push pull combined","29 abr 2024, 19:07","29 abr 2024, 20:52","","Jalón al Pecho (Cable)",,"",5,"normal",50,9,,,10
"Push pull combined","29 abr 2024, 19:07","29 abr 2024, 20:52","","Press de Banca (Barra)",,"",0,"normal",70,7,,,10
"Push pull combined","29 abr 2024, 19:07","29 abr 2024, 20:52","","Press de Banca (Barra)",,"",1,"normal",65,9,,,10
"Push pull combined","29 abr 2024, 19:07","29 abr 2024, 20:52","","Press de Banca (Barra)",,"",2,"normal",60,10,,,10
"Push pull combined","29 abr 2024, 19:07","29 abr 2024, 20:52","","Press de Banca (Barra)",,"",3,"normal",60,9,,,10
"Push pull combined","29 abr 2024, 19:07","29 abr 2024, 20:52","","Press de Hombros  (Mancuerna)",,"",0,"normal",20,6,,,9.5
"Push pull combined","29 abr 2024, 19:07","29 abr 2024, 20:52","","Press de Hombros  (Mancuerna)",,"",1,"normal",20,6,,,10
"Push pull combined","29 abr 2024, 19:07","29 abr 2024, 20:52","","Press de Hombros  (Mancuerna)",,"",2,"normal",17.5,7,,,10
"Push pull combined","29 abr 2024, 19:07","29 abr 2024, 20:52","","Press de Hombros  (Mancuerna)",,"",3,"normal",15,10,,,10
"Push pull combined","29 abr 2024, 19:07","29 abr 2024, 20:52","","Curl con Barra EZ",,"",0,"normal",35,8,,,10
"Push pull combined","29 abr 2024, 19:07","29 abr 2024, 20:52","","Curl con Barra EZ",,"",1,"normal",30,11,,,10
"Push pull combined","29 abr 2024, 19:07","29 abr 2024, 20:52","","Curl con Barra EZ",,"",2,"normal",30,9,,,10
"Push pull combined","29 abr 2024, 19:07","29 abr 2024, 20:52","","Tríceps con Polea",,"",0,"normal",35,13,,,10
"Push pull combined","29 abr 2024, 19:07","29 abr 2024, 20:52","","Tríceps con Polea",,"",1,"normal",35,7,,,10
"Push pull combined","29 abr 2024, 19:07","29 abr 2024, 20:52","","Tríceps con Polea",,"",2,"normal",30,9,,,10
"Push pull combined","29 abr 2024, 19:07","29 abr 2024, 20:52","","Tríceps con Polea",,"",3,"normal",30,8,,,10
"Push pull combined","29 abr 2024, 19:07","29 abr 2024, 20:52","","Tríceps con Polea",,"",4,"normal",25,10,,,10
"Push pull combined","29 abr 2024, 19:07","29 abr 2024, 20:52","","Elevacion Laterales (Mancuerna)",,"",0,"normal",12,14,,,10
"Push pull combined","29 abr 2024, 19:07","29 abr 2024, 20:52","","Elevacion Laterales (Mancuerna)",,"",1,"normal",12,7,,,10
"Push pull combined","29 abr 2024, 19:07","29 abr 2024, 20:52","","Elevacion Laterales (Mancuerna)",,"",2,"normal",10,14,,,10
"Push pull combined","29 abr 2024, 19:07","29 abr 2024, 20:52","","Elevacion Laterales (Mancuerna)",,"",3,"normal",10,10,,,10
"Push pull combined","29 abr 2024, 19:07","29 abr 2024, 20:52","","Elevacion Laterales (Mancuerna)",,"",4,"normal",10,8,,,10
"Pierna Martes y Viernes","26 abr 2024, 12:55","26 abr 2024, 14:40","","Sentadilla (Máquina)",,"",0,"normal",92.5,8,,,9.5
"Pierna Martes y Viernes","26 abr 2024, 12:55","26 abr 2024, 14:40","","Sentadilla (Máquina)",,"",1,"normal",92.5,6,,,9.5
"Pierna Martes y Viernes","26 abr 2024, 12:55","26 abr 2024, 14:40","","Sentadilla (Máquina)",,"",2,"normal",82.5,9,,,9.5
"Pierna Martes y Viernes","26 abr 2024, 12:55","26 abr 2024, 14:40","","Sentadilla (Máquina)",,"",3,"normal",82.5,7,,,9.5
"Pierna Martes y Viernes","26 abr 2024, 12:55","26 abr 2024, 14:40","","Curls de Piernas de Pie",,"",0,"normal",30,10,,,8.5
"Pierna Martes y Viernes","26 abr 2024, 12:55","26 abr 2024, 14:40","","Curls de Piernas de Pie",,"",1,"normal",30,8,,,8.5
"Pierna Martes y Viernes","26 abr 2024, 12:55","26 abr 2024, 14:40","","Curls de Piernas de Pie",,"",2,"normal",25,9,,,8.5
"Pierna Martes y Viernes","26 abr 2024, 12:55","26 abr 2024, 14:40","","Curls de Piernas de Pie",,"",3,"normal",25,8,,,8
"Pierna Martes y Viernes","26 abr 2024, 12:55","26 abr 2024, 14:40","","Extensión de Pierna",,"",0,"normal",65,16,,,8.5
"Pierna Martes y Viernes","26 abr 2024, 12:55","26 abr 2024, 14:40","","Extensión de Pierna",,"",1,"normal",65,13,,,9.5
"Pierna Martes y Viernes","26 abr 2024, 12:55","26 abr 2024, 14:40","","Extensión de Pierna",,"",2,"normal",65,11,,,9.5
"Pierna Martes y Viernes","26 abr 2024, 12:55","26 abr 2024, 14:40","","Extensión de Pierna",,"",3,"normal",55,10,,,10
"Pierna Martes y Viernes","26 abr 2024, 12:55","26 abr 2024, 14:40","","Empuje de Caderas (Barra)",,"",0,"normal",110,9,,,8
"Pierna Martes y Viernes","26 abr 2024, 12:55","26 abr 2024, 14:40","","Empuje de Caderas (Barra)",,"",1,"normal",110,7,,,8
"Pierna Martes y Viernes","26 abr 2024, 12:55","26 abr 2024, 14:40","","Empuje de Caderas (Barra)",,"",2,"normal",100,9,,,8
"Pierna Martes y Viernes","26 abr 2024, 12:55","26 abr 2024, 14:40","","Empuje de Caderas (Barra)",,"",3,"normal",100,7,,,8
"Pierna Martes y Viernes","26 abr 2024, 12:55","26 abr 2024, 14:40","","Peso Muerto (Barra)",,"",0,"normal",95,9,,,8.5
"Pierna Martes y Viernes","26 abr 2024, 12:55","26 abr 2024, 14:40","","Peso Muerto (Barra)",,"",1,"normal",90,5,,,7
"Pierna Martes y Viernes","26 abr 2024, 12:55","26 abr 2024, 14:40","","Elevación de Gemelos a Una Pierna (Macuerna)",,"",0,"normal",30,14,,,8
"Pierna Martes y Viernes","26 abr 2024, 12:55","26 abr 2024, 14:40","","Elevación de Gemelos a Una Pierna (Macuerna)",,"",1,"normal",30,12,,,8.5
"Pierna Martes y Viernes","26 abr 2024, 12:55","26 abr 2024, 14:40","","Elevación de Gemelos a Una Pierna (Macuerna)",,"",2,"normal",30,9,,,9
"Pierna Martes y Viernes","26 abr 2024, 12:55","26 abr 2024, 14:40","","Elevación de Gemelos a Una Pierna (Macuerna)",,"",3,"normal",20,14,,,10
